employee_id,stock_option_level,trainings_last_year,age,commute_distance,education_level,education_field,gender,marital_status,department,job_involvement,job_level,job_title,overtime,business_travel_frequency,monthly_income,percent_salary_hike,performance_rating,prior_company_count,active_status
1836,2,2,45,1,4,Medical,Female,Divorced,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,2270,14,3,3,Yes
1837,1,1,50,1,2,Medical,Male,Divorced,Research & Development,3,4,Research Director,No,Travel_Rarely,17399,22,4,9,Yes
1838,1,2,33,1,4,Other,Female,Married,Research & Development,4,2,Healthcare Representative,Yes,Travel_Frequently,5488,13,3,1,Yes
1839,1,2,41,9,3,Medical,Male,Divorced,Research & Development,3,5,Research Director,No,Travel_Frequently,19419,17,3,2,Yes
1840,1,2,27,16,4,Technical Degree,Female,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,2811,14,3,9,Yes
1841,1,2,45,23,2,Life Sciences,Male,Married,Research & Development,3,2,Laboratory Technician,Yes,Non-Travel,3633,15,3,1,Yes
1842,0,0,47,4,2,Life Sciences,Female,Single,Sales,3,2,Sales Executive,Yes,Travel_Rarely,4163,17,3,1,Yes
1843,1,2,50,24,3,Life Sciences,Male,Married,Research & Development,3,4,Manufacturing Director,Yes,Travel_Rarely,13973,18,3,3,Yes
1844,1,0,38,10,1,Medical,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Frequently,2684,17,3,0,Yes
1845,1,3,46,7,2,Medical,Male,Divorced,Research & Development,3,3,Manufacturing Director,No,Travel_Rarely,10845,13,3,6,Yes
1846,2,6,24,17,1,Medical,Female,Divorced,Research & Development,2,2,Manufacturing Director,No,Travel_Rarely,4377,15,3,1,Yes
1847,1,1,31,1,1,Life Sciences,Female,Married,Research & Development,3,2,Manufacturing Director,No,Travel_Frequently,4148,12,3,1,Yes
1848,0,2,18,5,2,Life Sciences,Male,Single,Research & Development,3,1,Research Scientist,No,Non-Travel,1051,15,3,1,Yes
1849,1,2,54,17,3,Technical Degree,Female,Married,Research & Development,3,3,Manufacturing Director,No,Travel_Rarely,10739,11,3,8,Yes
1850,1,3,35,25,4,Medical,Female,Divorced,Research & Development,3,3,Healthcare Representative,Yes,Travel_Rarely,10388,11,3,1,Yes
1851,3,4,30,8,2,Life Sciences,Female,Married,Research & Development,4,3,Research Director,Yes,Travel_Rarely,11416,12,3,0,Yes
1852,0,2,26,2,2,Medical,Male,Married,Research & Development,4,2,Manufacturing Director,No,Travel_Rarely,5472,12,3,1,Yes
1853,1,3,22,8,1,Life Sciences,Male,Married,Research & Development,1,1,Laboratory Technician,No,Travel_Rarely,2451,15,3,1,Yes
1854,0,0,48,6,3,Life Sciences,Male,Single,Research & Development,2,2,Healthcare Representative,No,Travel_Rarely,4240,13,3,2,Yes
1855,0,3,48,4,4,Life Sciences,Male,Single,Research & Development,2,3,Healthcare Representative,No,Travel_Rarely,10999,14,3,7,Yes
1856,0,6,41,7,2,Medical,Female,Single,Research & Development,3,2,Manufacturing Director,No,Travel_Rarely,5003,14,3,6,Yes
1857,1,3,39,1,1,Life Sciences,Female,Married,Research & Development,2,4,Manufacturing Director,No,Travel_Rarely,12742,16,3,1,Yes
1858,1,2,27,2,4,Life Sciences,Female,Married,Research & Development,3,2,Manufacturing Director,No,Travel_Rarely,4227,18,3,0,Yes
1859,1,4,35,10,3,Other,Male,Divorced,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,3917,20,4,1,Yes
1860,0,3,42,5,2,Marketing,Male,Married,Sales,3,5,Manager,No,Travel_Rarely,18303,13,3,6,Yes
1861,0,5,50,9,3,Life Sciences,Male,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,2380,18,3,4,Yes
1862,0,4,59,2,3,Life Sciences,Female,Single,Research & Development,2,4,Manufacturing Director,Yes,Travel_Rarely,13726,13,3,3,Yes
1863,2,3,55,18,4,Medical,Male,Married,Research & Development,3,2,Healthcare Representative,Yes,Travel_Frequently,6385,14,3,3,Yes
1864,2,3,41,7,1,Life Sciences,Female,Divorced,Research & Development,1,5,Research Director,No,Non-Travel,19973,22,4,1,Yes
1865,0,1,38,3,4,Life Sciences,Male,Single,Sales,3,2,Sales Executive,Yes,Travel_Rarely,6861,12,3,8,Yes
1866,1,2,44,28,3,Medical,Female,Married,Sales,4,4,Sales Executive,Yes,Travel_Rarely,13320,18,3,3,Yes
1867,1,3,50,1,3,Life Sciences,Female,Married,Sales,3,2,Sales Executive,No,Non-Travel,6347,12,3,0,Yes
1868,0,2,39,22,3,Medical,Female,Single,Research & Development,3,3,Manufacturing Director,Yes,Travel_Frequently,10880,13,3,1,Yes
1869,0,2,33,8,1,Life Sciences,Female,Single,Sales,2,1,Sales Representative,No,Non-Travel,2342,19,3,0,Yes
1870,1,4,45,11,2,Life Sciences,Female,Married,Sales,3,4,Manager,No,Travel_Rarely,17650,13,3,3,Yes
1871,0,2,32,29,4,Medical,Female,Single,Research & Development,3,1,Laboratory Technician,No,Non-Travel,4025,12,3,9,Yes
1872,1,2,34,1,4,Marketing,Male,Divorced,Sales,4,2,Sales Executive,No,Travel_Rarely,9725,11,3,0,Yes
1873,1,1,59,1,2,Technical Degree,Male,Married,Sales,3,3,Manager,Yes,Travel_Rarely,11904,14,3,3,Yes
1874,0,3,45,24,4,Medical,Male,Single,Human Resources,3,1,Human Resources,No,Travel_Rarely,2177,16,3,1,Yes
1875,1,2,53,2,3,Marketing,Female,Married,Sales,2,3,Sales Executive,No,Travel_Frequently,7525,12,3,2,Yes
1876,1,2,34,10,4,Life Sciences,Female,Married,Sales,3,1,Sales Representative,Yes,Travel_Rarely,2220,19,3,1,Yes
1877,0,5,28,10,1,Medical,Male,Married,Sales,3,1,Sales Representative,No,Travel_Rarely,1052,22,4,1,Yes
1878,1,2,38,3,4,Other,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Frequently,2821,16,3,3,Yes
1879,1,2,50,2,4,Medical,Male,Married,Research & Development,3,5,Research Director,Yes,Travel_Rarely,19237,11,3,2,Yes
1880,0,3,37,3,3,Other,Female,Single,Research & Development,3,2,Healthcare Representative,No,Travel_Rarely,4107,15,3,3,Yes
1881,1,3,40,26,3,Marketing,Male,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,8396,14,3,1,Yes
1882,2,5,26,1,1,Medical,Female,Divorced,Research & Development,2,1,Research Scientist,No,Travel_Frequently,2007,13,3,1,Yes
1883,2,0,46,1,4,Medical,Male,Divorced,Research & Development,3,5,Research Director,No,Travel_Rarely,19627,17,3,9,Yes
1884,1,4,54,2,4,Life Sciences,Female,Married,Sales,2,3,Sales Executive,No,Travel_Rarely,10686,11,3,6,Yes
1885,1,4,56,9,3,Medical,Female,Married,Research & Development,3,1,Research Scientist,No,Travel_Frequently,2942,19,3,2,Yes
1886,0,2,36,12,5,Medical,Female,Single,Research & Development,2,3,Manufacturing Director,No,Travel_Rarely,8858,11,3,0,Yes
1887,0,3,55,2,1,Medical,Male,Single,Research & Development,2,4,Manager,No,Non-Travel,16756,15,3,7,Yes
1888,1,5,43,25,3,Medical,Male,Divorced,Sales,2,3,Sales Executive,No,Travel_Rarely,10798,13,3,5,Yes
1889,3,2,46,8,4,Life Sciences,Female,Divorced,Research & Development,2,2,Research Scientist,Yes,Travel_Rarely,4615,23,4,8,Yes
1890,2,2,26,1,2,Medical,Male,Married,Research & Development,2,1,Laboratory Technician,No,Travel_Rarely,3955,16,3,1,Yes
1891,1,1,30,20,3,Other,Male,Married,Research & Development,3,2,Manufacturing Director,No,Travel_Rarely,9957,15,3,0,Yes
1892,0,3,41,7,2,Technical Degree,Female,Married,Research & Development,4,1,Research Scientist,No,Travel_Rarely,3376,13,3,1,Yes
1893,1,4,38,17,1,Life Sciences,Female,Married,Research & Development,2,3,Healthcare Representative,No,Travel_Rarely,8823,18,3,0,Yes
1894,1,6,40,20,4,Technical Degree,Male,Married,Research & Development,3,3,Healthcare Representative,No,Travel_Rarely,10322,20,4,4,Yes
1895,3,4,27,8,5,Life Sciences,Male,Married,Research & Development,1,1,Laboratory Technician,No,Non-Travel,4621,19,3,1,Yes
1896,1,4,55,2,1,Life Sciences,Male,Married,Research & Development,3,3,Manufacturing Director,No,Travel_Frequently,10976,18,3,3,Yes
1897,0,4,28,10,3,Other,Female,Single,Research & Development,3,2,Research Scientist,No,Travel_Rarely,3660,13,3,3,Yes
1898,1,2,33,5,3,Life Sciences,Male,Divorced,Research & Development,2,3,Healthcare Representative,No,Travel_Rarely,7119,15,3,4,Yes
1899,1,5,28,15,2,Life Sciences,Male,Divorced,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,2207,16,3,1,Yes
1900,0,1,34,3,1,Life Sciences,Male,Single,Research & Development,3,2,Healthcare Representative,No,Travel_Frequently,7756,17,3,0,Yes
1901,3,5,37,10,4,Life Sciences,Female,Divorced,Sales,2,2,Sales Executive,Yes,Travel_Rarely,6694,14,3,2,Yes
1902,1,3,42,2,2,Medical,Male,Married,Research & Development,3,4,Manager,No,Travel_Rarely,17665,17,3,0,Yes
1903,1,3,33,7,3,Life Sciences,Female,Married,Sales,3,2,Sales Executive,No,Travel_Frequently,4302,17,3,0,Yes
1904,3,2,34,3,4,Life Sciences,Male,Married,Research & Development,2,1,Research Scientist,No,Non-Travel,2979,17,3,3,Yes
1905,0,3,48,1,4,Medical,Male,Single,Research & Development,4,4,Manager,No,Non-Travel,16885,22,4,2,Yes
1906,1,2,45,9,4,Life Sciences,Female,Married,Sales,2,2,Sales Executive,No,Non-Travel,5593,13,3,1,Yes
1907,0,4,52,7,4,Life Sciences,Male,Single,Research & Development,3,3,Healthcare Representative,No,Travel_Rarely,10445,19,3,7,Yes
1908,2,2,38,10,4,Marketing,Male,Divorced,Sales,2,3,Sales Executive,Yes,Travel_Rarely,8740,14,3,0,Yes
1909,1,1,29,28,4,Life Sciences,Female,Divorced,Research & Development,3,1,Research Scientist,No,Travel_Rarely,2514,22,4,4,Yes
1910,3,3,28,3,3,Medical,Female,Divorced,Research & Development,3,3,Manufacturing Director,No,Travel_Rarely,7655,17,3,0,Yes
1911,1,3,46,3,1,Marketing,Male,Married,Sales,3,4,Manager,No,Travel_Rarely,17465,12,3,3,Yes
1912,0,2,38,2,2,Marketing,Male,Single,Sales,3,3,Sales Executive,No,Travel_Rarely,7351,16,3,7,Yes
1913,1,1,43,27,3,Life Sciences,Female,Married,Research & Development,3,3,Manufacturing Director,No,Travel_Frequently,10820,11,3,8,Yes
1914,0,2,40,14,3,Medical,Male,Single,Research & Development,2,5,Research Director,No,Travel_Rarely,19626,14,3,1,Yes
1915,0,6,21,1,1,Technical Degree,Female,Single,Research & Development,2,1,Research Scientist,Yes,Travel_Rarely,2070,11,3,1,Yes
1916,0,2,39,9,3,Life Sciences,Male,Single,Research & Development,3,2,Laboratory Technician,No,Non-Travel,6782,15,3,9,Yes
1917,0,0,36,18,4,Life Sciences,Male,Single,Research & Development,3,2,Manufacturing Director,No,Non-Travel,7779,20,4,2,Yes
1918,1,4,31,20,3,Life Sciences,Male,Married,Sales,4,1,Sales Representative,No,Travel_Frequently,2791,12,3,0,Yes
1919,0,2,28,2,1,Life Sciences,Male,Married,Research & Development,2,1,Research Scientist,No,Travel_Rarely,3201,17,3,0,Yes
1920,1,3,35,11,2,Marketing,Male,Divorced,Sales,3,2,Sales Executive,No,Travel_Frequently,4968,11,3,1,Yes
1921,1,3,49,8,4,Technical Degree,Male,Married,Sales,2,4,Sales Executive,No,Travel_Rarely,13120,17,3,6,Yes
1922,0,3,34,2,2,Life Sciences,Male,Single,Research & Development,3,2,Manufacturing Director,No,Travel_Frequently,4033,11,3,2,Yes
1923,2,2,29,10,3,Life Sciences,Female,Divorced,Research & Development,3,1,Research Scientist,No,Travel_Frequently,3291,14,3,0,Yes
1924,0,3,42,29,3,Medical,Male,Single,Research & Development,1,2,Laboratory Technician,No,Travel_Rarely,4272,19,3,4,Yes
1925,1,2,29,8,1,Medical,Male,Married,Research & Development,2,2,Manufacturing Director,Yes,Travel_Rarely,5056,15,3,1,Yes
1926,1,2,38,1,3,Human Resources,Male,Married,Human Resources,4,1,Human Resources,No,Travel_Rarely,2844,13,3,1,Yes
1927,1,2,28,6,3,Life Sciences,Male,Divorced,Research & Development,2,1,Research Scientist,Yes,Travel_Frequently,2703,14,3,1,Yes
1928,1,4,41,12,4,Life Sciences,Male,Married,Research & Development,3,1,Laboratory Technician,Yes,Travel_Rarely,4766,11,3,3,Yes
1929,2,2,37,25,2,Medical,Female,Divorced,Research & Development,2,2,Healthcare Representative,No,Travel_Rarely,5731,13,3,7,Yes
1930,1,0,27,6,3,Life Sciences,Male,Married,Research & Development,2,1,Research Scientist,No,Travel_Rarely,2539,13,3,1,Yes
1931,0,3,34,9,1,Life Sciences,Female,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,5714,20,4,1,Yes
1932,0,2,35,8,4,Technical Degree,Male,Single,Human Resources,3,1,Human Resources,No,Travel_Rarely,4323,17,3,1,Yes
1933,0,3,40,9,4,Medical,Female,Single,Research & Development,3,3,Research Director,No,Travel_Frequently,13499,17,3,9,Yes
1934,0,3,42,4,4,Marketing,Male,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,5155,13,3,7,Yes
1935,1,2,35,1,4,Medical,Male,Married,Research & Development,2,1,Laboratory Technician,No,Travel_Rarely,2258,12,3,6,Yes
1936,0,2,24,24,3,Medical,Male,Single,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,3597,22,4,8,Yes
1937,1,2,26,3,4,Medical,Male,Married,Research & Development,4,1,Laboratory Technician,No,Travel_Rarely,4420,22,4,1,Yes
1938,1,3,30,10,3,Marketing,Male,Married,Sales,2,2,Sales Executive,No,Travel_Rarely,6578,18,3,1,Yes
1939,1,3,40,26,2,Medical,Female,Married,Research & Development,2,2,Research Scientist,Yes,Travel_Frequently,4422,13,3,3,Yes
1940,1,2,35,2,3,Life Sciences,Male,Divorced,Research & Development,2,3,Manufacturing Director,No,Travel_Rarely,10274,18,3,2,Yes
1941,0,3,34,1,3,Medical,Male,Single,Research & Development,2,2,Healthcare Representative,No,Travel_Frequently,5343,20,4,0,Yes
1942,1,2,35,4,4,Other,Male,Married,Research & Development,2,1,Laboratory Technician,No,Travel_Frequently,2376,13,3,1,Yes
1943,3,3,32,2,1,Life Sciences,Female,Divorced,Sales,3,1,Sales Representative,No,Non-Travel,2827,12,3,1,Yes
1944,1,2,56,4,4,Technical Degree,Female,Divorced,Research & Development,3,5,Manager,No,Travel_Rarely,19943,13,3,4,Yes
1945,1,5,29,6,1,Medical,Female,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,3131,13,3,1,Yes
1946,0,4,19,9,2,Life Sciences,Male,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,2552,25,4,1,Yes
1947,1,2,45,7,3,Medical,Female,Married,Research & Development,3,1,Research Scientist,Yes,Travel_Rarely,4477,19,3,4,Yes
1948,1,2,37,1,3,Life Sciences,Female,Married,Research & Development,2,2,Manufacturing Director,No,Travel_Rarely,6474,13,3,1,Yes
1949,0,2,20,3,3,Life Sciences,Male,Single,Research & Development,2,1,Laboratory Technician,No,Travel_Rarely,3033,12,3,1,Yes
1950,1,6,53,7,2,Medical,Female,Divorced,Research & Development,3,5,Manager,No,Travel_Rarely,18606,18,3,3,Yes
1951,1,2,29,15,1,Life Sciences,Female,Married,Research & Development,1,1,Research Scientist,Yes,Travel_Rarely,2168,18,3,0,Yes
1952,0,2,46,2,3,Marketing,Female,Married,Sales,3,4,Manager,No,Travel_Rarely,17048,23,4,8,Yes
1953,0,3,44,17,3,Life Sciences,Male,Single,Research & Development,1,1,Research Scientist,No,Non-Travel,2290,13,3,2,Yes
1954,1,2,33,2,3,Human Resources,Male,Married,Human Resources,3,1,Human Resources,No,Travel_Rarely,3600,13,3,1,Yes
1955,3,3,30,29,4,Life Sciences,Male,Divorced,Sales,3,2,Sales Executive,No,Travel_Rarely,4115,19,3,8,Yes
1956,3,2,40,2,4,Medical,Male,Married,Sales,3,2,Sales Executive,No,Travel_Frequently,4327,12,3,5,Yes
1957,1,3,50,2,3,Medical,Female,Married,Research & Development,3,4,Manager,No,Travel_Frequently,17856,22,4,2,Yes
1958,3,2,28,19,4,Medical,Male,Married,Research & Development,2,1,Laboratory Technician,No,Travel_Rarely,3196,12,3,1,Yes
1959,1,2,46,15,2,Life Sciences,Male,Married,Research & Development,3,5,Research Director,No,Travel_Rarely,19081,11,3,5,Yes
1960,3,2,35,17,4,Life Sciences,Male,Married,Sales,3,2,Sales Executive,Yes,Travel_Rarely,8966,15,3,3,Yes
1961,1,3,33,25,3,Medical,Female,Married,Sales,3,2,Sales Executive,No,Travel_Frequently,4539,12,3,1,Yes
1962,1,4,36,6,4,Life Sciences,Male,Divorced,Research & Development,1,1,Laboratory Technician,No,Travel_Rarely,2741,14,3,1,Yes
1963,3,4,30,7,4,Life Sciences,Male,Divorced,Research & Development,3,2,Laboratory Technician,No,Travel_Rarely,3491,13,3,1,Yes
1964,0,3,44,29,4,Other,Male,Single,Research & Development,3,2,Research Scientist,No,Travel_Rarely,4541,25,4,1,Yes
1965,0,2,20,21,3,Marketing,Male,Single,Sales,4,1,Sales Representative,No,Travel_Rarely,2678,17,3,1,Yes
1966,1,3,46,2,4,Technical Degree,Male,Divorced,Research & Development,3,2,Manufacturing Director,No,Travel_Rarely,7379,11,3,2,Yes
1967,1,3,42,2,5,Medical,Male,Married,Human Resources,4,2,Human Resources,No,Non-Travel,6272,16,3,7,Yes
1968,1,3,60,7,4,Marketing,Male,Divorced,Sales,4,2,Sales Executive,Yes,Travel_Rarely,5220,18,3,0,Yes
1969,1,2,32,13,3,Other,Female,Married,Research & Development,2,1,Laboratory Technician,No,Travel_Frequently,2743,20,4,1,Yes
1970,0,2,32,2,2,Life Sciences,Female,Single,Research & Development,3,2,Research Scientist,Yes,Travel_Frequently,4998,14,3,4,Yes
1971,1,2,36,1,3,Technical Degree,Female,Divorced,Research & Development,1,3,Manufacturing Director,Yes,Travel_Rarely,10252,21,4,2,Yes
1972,1,5,33,9,3,Medical,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,2781,13,3,0,Yes
1973,1,2,40,10,3,Technical Degree,Female,Divorced,Sales,2,2,Sales Executive,No,Travel_Rarely,6852,12,3,7,Yes
1974,0,4,25,10,4,Life Sciences,Male,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,4950,14,3,0,Yes
1975,1,2,30,1,3,Medical,Male,Married,Research & Development,3,1,Research Scientist,Yes,Travel_Rarely,3579,21,4,0,Yes
1976,0,6,42,26,5,Medical,Female,Married,Research & Development,3,3,Research Director,Yes,Travel_Frequently,13191,17,3,3,Yes
1977,1,6,35,8,2,Marketing,Female,Married,Sales,2,3,Sales Executive,Yes,Non-Travel,10377,11,3,4,Yes
1978,2,3,27,14,3,Life Sciences,Male,Married,Research & Development,3,1,Research Scientist,Yes,Travel_Rarely,2235,14,3,1,Yes
1979,1,2,54,1,4,Life Sciences,Female,Divorced,Research & Development,3,3,Manufacturing Director,No,Travel_Frequently,10502,17,3,7,Yes
1980,1,5,44,2,1,Life Sciences,Female,Married,Research & Development,4,1,Research Scientist,No,Travel_Rarely,2011,13,3,1,Yes
1981,3,5,29,1,3,Life Sciences,Female,Divorced,Research & Development,3,1,Research Scientist,No,Travel_Rarely,3760,15,3,1,Yes
1982,0,2,54,3,3,Life Sciences,Male,Married,Research & Development,3,4,Research Director,No,Travel_Rarely,17779,14,3,3,Yes
1983,0,2,31,11,2,Medical,Male,Married,Research & Development,3,2,Healthcare Representative,Yes,Travel_Rarely,6833,12,3,1,Yes
1984,0,2,31,24,3,Medical,Female,Single,Research & Development,2,2,Healthcare Representative,No,Travel_Rarely,6812,19,3,1,Yes
1985,0,2,59,3,3,Life Sciences,Female,Single,Sales,2,2,Sales Executive,No,Travel_Rarely,5171,17,3,5,Yes
1986,1,2,43,3,3,Life Sciences,Male,Married,Research & Development,1,5,Research Director,No,Travel_Rarely,19740,14,3,3,Yes
1987,1,2,49,4,2,Medical,Male,Married,Research & Development,2,5,Manager,No,Travel_Rarely,18711,13,3,2,Yes
1988,0,2,36,3,3,Technical Degree,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Frequently,3692,12,3,1,Yes
1989,0,4,48,2,2,Technical Degree,Male,Single,Research & Development,4,1,Laboratory Technician,No,Travel_Rarely,2559,11,3,5,Yes
1990,3,2,27,4,2,Life Sciences,Male,Divorced,Research & Development,3,1,Research Scientist,No,Travel_Rarely,2517,11,3,1,Yes
1991,2,2,29,7,3,Life Sciences,Male,Divorced,Research & Development,3,2,Healthcare Representative,Yes,Travel_Rarely,6623,11,3,1,Yes
1992,0,3,48,1,3,Life Sciences,Male,Single,Research & Development,2,5,Research Director,No,Travel_Rarely,18265,12,3,6,Yes
1993,2,2,29,1,3,Life Sciences,Female,Divorced,Research & Development,2,4,Research Director,No,Travel_Rarely,16124,14,3,3,Yes
1994,0,5,34,20,3,Technical Degree,Female,Married,Research & Development,4,1,Research Scientist,No,Travel_Rarely,2585,17,3,0,Yes
1995,1,5,44,5,3,Marketing,Male,Married,Sales,3,5,Manager,No,Travel_Rarely,18213,11,3,7,Yes
1996,2,3,33,10,5,Marketing,Male,Divorced,Sales,4,3,Sales Executive,Yes,Travel_Rarely,8380,14,3,0,Yes
1997,0,2,19,25,3,Life Sciences,Female,Single,Research & Development,4,1,Research Scientist,Yes,Travel_Rarely,2994,12,3,1,Yes
1998,1,2,23,1,2,Life Sciences,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,1223,22,4,1,Yes
1999,0,2,26,4,2,Life Sciences,Male,Single,Research & Development,3,1,Research Scientist,Yes,Travel_Rarely,2875,20,4,1,Yes
2000,1,3,55,8,1,Medical,Male,Divorced,Research & Development,2,4,Healthcare Representative,Yes,Non-Travel,13577,15,3,1,Yes
2001,1,2,46,4,2,Marketing,Female,Married,Sales,2,5,Manager,No,Travel_Rarely,18789,14,3,2,Yes
2002,0,3,34,2,3,Marketing,Female,Single,Sales,3,2,Sales Executive,Yes,Travel_Rarely,4538,12,3,0,Yes
2003,1,5,51,9,3,Life Sciences,Male,Divorced,Sales,3,5,Manager,Yes,Travel_Frequently,19847,24,4,4,Yes
2004,0,6,59,18,4,Medical,Male,Single,Research & Development,3,3,Manufacturing Director,No,Travel_Rarely,10512,12,3,6,Yes
2005,2,2,34,19,3,Medical,Female,Divorced,Research & Development,3,2,Laboratory Technician,No,Travel_Frequently,4444,13,3,4,Yes
2006,0,2,28,1,4,Medical,Male,Single,Research & Development,3,1,Laboratory Technician,Yes,Travel_Frequently,2154,11,3,0,Yes
2007,2,4,44,4,2,Life Sciences,Male,Divorced,Research & Development,4,5,Manager,No,Travel_Rarely,19190,14,3,1,Yes
2008,2,5,34,11,3,Life Sciences,Male,Married,Human Resources,2,2,Human Resources,No,Travel_Frequently,4490,11,3,4,Yes
2009,0,3,35,6,1,Life Sciences,Male,Married,Research & Development,3,1,Research Scientist,Yes,Travel_Rarely,3506,14,3,0,Yes
2010,0,2,42,7,4,Medical,Female,Married,Research & Development,4,2,Research Scientist,Yes,Travel_Rarely,2372,16,3,6,Yes
2011,0,3,43,4,4,Marketing,Female,Single,Sales,2,3,Sales Executive,No,Travel_Rarely,10231,14,3,3,Yes
2012,0,2,36,2,4,Life Sciences,Female,Single,Research & Development,3,2,Manufacturing Director,Yes,Travel_Rarely,5410,11,3,9,Yes
2013,1,2,28,2,3,Life Sciences,Male,Married,Research & Development,2,1,Laboratory Technician,Yes,Travel_Frequently,3867,12,3,1,Yes
2014,0,6,51,6,2,Medical,Female,Single,Research & Development,2,1,Laboratory Technician,No,Travel_Frequently,2838,14,3,0,Yes
2015,0,3,30,9,2,Medical,Female,Single,Research & Development,3,2,Manufacturing Director,Yes,Non-Travel,4695,18,3,7,Yes
2016,0,2,28,1,3,Technical Degree,Male,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,2080,11,3,2,Yes
2017,0,3,25,1,3,Medical,Female,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,2096,18,3,1,Yes
2018,2,4,32,8,3,Medical,Male,Married,Sales,4,2,Sales Executive,No,Travel_Rarely,6209,15,3,1,Yes
2019,0,4,45,25,3,Medical,Female,Single,Research & Development,3,5,Manager,No,Travel_Frequently,18061,22,4,3,Yes
2020,2,4,39,13,4,Medical,Female,Divorced,Research & Development,2,4,Manager,Yes,Travel_Rarely,17123,13,3,6,Yes
2021,2,3,58,23,4,Life Sciences,Male,Divorced,Research & Development,3,1,Research Scientist,No,Travel_Rarely,2372,12,3,1,Yes
2022,1,6,30,6,3,Technical Degree,Female,Married,Research & Development,2,2,Laboratory Technician,No,Travel_Rarely,4627,12,3,0,Yes
2023,0,0,36,10,4,Technical Degree,Female,Married,Research & Development,3,3,Healthcare Representative,No,Travel_Rarely,7094,12,3,3,Yes
2024,0,3,46,1,2,Life Sciences,Female,Single,Human Resources,3,1,Human Resources,No,Travel_Rarely,3423,12,3,6,Yes
2025,3,6,28,1,3,Life Sciences,Female,Married,Research & Development,1,2,Laboratory Technician,No,Non-Travel,6674,11,3,0,Yes
2026,0,2,50,28,3,Life Sciences,Female,Married,Research & Development,3,4,Research Director,Yes,Travel_Rarely,16880,11,3,4,Yes
2027,2,2,30,17,4,Medical,Female,Married,Research & Development,3,3,Manager,Yes,Travel_Rarely,11916,23,4,1,Yes
2028,0,6,39,18,2,Life Sciences,Male,Single,Research & Development,3,2,Manufacturing Director,No,Travel_Rarely,4534,11,3,0,Yes
2029,1,5,31,2,4,Life Sciences,Female,Divorced,Sales,3,3,Sales Executive,Yes,Non-Travel,9852,19,3,1,Yes
2030,0,4,41,10,2,Medical,Male,Single,Sales,1,2,Sales Executive,No,Non-Travel,6151,13,3,1,Yes
2031,0,3,42,2,1,Life Sciences,Male,Married,Research & Development,3,4,Manager,Yes,Non-Travel,17861,13,3,0,Yes
2032,1,5,55,2,2,Medical,Female,Married,Research & Development,1,5,Manager,No,Travel_Rarely,19187,14,3,4,Yes
2033,0,4,56,8,4,Life Sciences,Male,Single,Human Resources,3,5,Manager,No,Travel_Rarely,19717,14,3,6,Yes
2034,1,0,40,16,2,Life Sciences,Male,Divorced,Research & Development,3,1,Research Scientist,No,Non-Travel,3544,16,3,9,Yes
2035,1,0,34,9,3,Life Sciences,Male,Divorced,Research & Development,3,3,Healthcare Representative,No,Travel_Rarely,8500,11,3,0,Yes
2036,0,4,40,2,3,Life Sciences,Male,Single,Research & Development,3,2,Research Scientist,No,Travel_Rarely,4661,13,3,1,Yes
2037,1,2,41,1,3,Marketing,Female,Divorced,Sales,3,2,Sales Executive,No,Travel_Frequently,4103,17,3,0,Yes
2038,0,3,35,4,4,Life Sciences,Male,Single,Research & Development,3,2,Research Scientist,Yes,Travel_Frequently,4249,11,3,1,Yes
2039,1,2,51,5,3,Life Sciences,Male,Divorced,Human Resources,3,4,Manager,Yes,Travel_Rarely,14026,11,3,1,Yes
2040,1,3,38,2,2,Life Sciences,Female,Divorced,Sales,3,2,Sales Executive,No,Travel_Rarely,6893,15,3,3,Yes
2041,0,6,34,15,2,Medical,Female,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,6125,12,3,1,Yes
2042,3,6,25,19,1,Medical,Male,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,3669,11,3,3,Yes
2043,1,3,40,1,4,Life Sciences,Male,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,2387,22,4,3,Yes
2044,1,2,36,7,3,Marketing,Female,Married,Sales,4,2,Sales Executive,No,Travel_Frequently,4639,16,3,2,Yes
