employee_id,active,stock_opt_lvl,trainings,age,commute_dist,ed_lvl,ed_field,gender,marital_sts,dept,engagement,job_lvl,job_title,overtime,business_travel,hourly_rate,daily_comp,monthly_comp,annual_comp,ytd_leads,ytd_sales,standard_hrs,salary_hike_pct,perf_rating,prior_emplr_cnt,env_sat,job_sat,rel_sat,wl_balance,work_exp,org_tenure,job_tenure,last_promo,mgr_tenure,interview_rating
1137,No,0,2,51,8,4,Life Sciences,Male,Single,Research & Development,1,3,Manufacturing Director,No,Travel_Frequently,53,424,9187,110240,,,80,15,3,2,1,4,4,2,18,4,2,0,3,2
1138,Yes,1,1,39,4,4,Life Sciences,Female,Married,Sales,2,2,Sales Executive,No,Travel_Rarely,47,376,8147,97760,36,118502,80,14,3,4,4,3,3,1,17,15,11,5,9,4.1
1139,Yes,0,3,25,28,3,Life Sciences,Male,Married,Sales,2,2,Sales Executive,No,Travel_Rarely,41,328,7107,85280,40,45507,80,18,3,2,1,3,4,2,6,2,2,2,2,4.7
1140,Yes,0,2,30,9,3,Human Resources,Male,Married,Human Resources,3,2,Human Resources,Yes,Travel_Rarely,48,384,8320,99840,,,80,19,3,0,3,4,4,1,12,11,9,4,7,4.6
1141,No,0,2,32,9,3,Medical,Female,Single,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,41,328,7107,85280,,,80,22,4,7,1,1,1,1,10,5,4,0,4,2.1
1142,Yes,0,2,45,29,3,Medical,Male,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,83,664,14387,172640,,,80,13,3,5,3,4,2,2,9,6,5,0,3,4.6
1143,Yes,0,2,38,3,5,Technical Degree,Female,Single,Research & Development,3,2,Research Scientist,Yes,Travel_Rarely,32,256,5547,66560,,,80,20,4,3,4,3,2,2,19,3,2,2,2,4.3
1144,Yes,0,4,30,18,3,Life Sciences,Female,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,75,600,13000,156000,,,80,14,3,1,1,3,3,2,5,5,4,0,4,4
1145,Yes,3,2,32,9,2,Medical,Male,Divorced,Sales,1,2,Sales Executive,No,Travel_Frequently,35,280,6067,72800,25,86998,80,17,3,0,4,4,4,1,9,8,7,0,7,4.8
1146,Yes,1,3,30,5,3,Technical Degree,Female,Divorced,Research & Development,3,1,Research Scientist,No,Travel_Rarely,84,672,14560,174720,,,80,14,3,5,4,1,4,2,8,3,2,2,2,4.5
1147,Yes,0,3,30,2,1,Medical,Male,Single,Research & Development,2,1,Laboratory Technician,No,Travel_Rarely,35,280,6067,72800,,,80,13,3,0,2,4,4,2,6,5,3,1,2,4.3
1148,Yes,1,2,41,10,3,Life Sciences,Male,Divorced,Research & Development,2,4,Manager,No,Travel_Frequently,91,728,15773,189280,,,80,13,3,4,4,1,2,2,21,7,6,7,7,4.1
1149,Yes,1,2,41,9,4,Life Sciences,Male,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,94,752,16293,195520,,,80,21,4,2,3,1,4,2,7,5,0,1,4,3.6
1150,Yes,0,3,19,3,1,Medical,Female,Single,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,79,632,13693,164320,,,80,14,3,1,2,2,4,2,1,1,0,0,0,4.3
1151,Yes,1,2,40,26,3,Medical,Female,Divorced,Research & Development,3,2,Research Scientist,No,Travel_Frequently,54,432,9360,112320,,,80,11,3,1,2,2,1,2,20,20,7,2,13,3.9
1152,Yes,2,3,35,1,5,Marketing,Male,Married,Sales,3,3,Sales Executive,No,Travel_Rarely,94,752,16293,195520,69,114996,80,13,3,1,3,2,1,2,10,10,8,0,6,4.1
1153,Yes,1,3,53,6,2,Marketing,Male,Married,Sales,3,2,Sales Representative,Yes,Travel_Rarely,34,272,5893,70720,64,86497,80,20,4,2,2,3,4,1,13,7,7,4,5,4.1
1154,Yes,1,2,45,9,3,Life Sciences,Male,Divorced,Research & Development,3,2,Laboratory Technician,No,Travel_Rarely,60,480,10400,124800,,,80,18,3,8,2,2,3,1,20,17,9,0,15,4.4
1155,Yes,0,2,32,8,3,Marketing,Female,Single,Sales,3,3,Sales Executive,No,Travel_Frequently,43,344,7453,89440,54,94510,80,14,3,1,2,4,4,2,9,9,8,3,7,3.7
1156,Yes,1,1,29,1,1,Technical Degree,Male,Married,Research & Development,3,2,Manufacturing Director,No,Non-Travel,41,328,7107,85280,,,80,13,3,1,4,3,1,2,10,10,7,0,9,5
1157,Yes,0,2,51,7,4,Medical,Male,Married,Research & Development,2,2,Manufacturing Director,No,Travel_Rarely,34,272,5893,70720,,,80,17,3,2,2,3,3,2,10,1,0,0,0,4.5
1158,Yes,1,3,58,9,3,Medical,Female,Married,Research & Development,2,1,Research Scientist,Yes,Travel_Rarely,75,600,13000,156000,,,80,20,4,4,2,2,2,2,9,1,0,0,0,4.5
1159,Yes,1,2,40,4,4,Marketing,Male,Married,Sales,2,3,Sales Executive,No,Travel_Rarely,67,536,11613,139360,35,127507,80,11,3,7,3,4,1,2,15,12,11,2,11,5
1160,Yes,1,3,34,2,4,Marketing,Female,Married,Sales,3,1,Sales Representative,No,Travel_Frequently,75,600,13000,156000,50,55501,80,18,3,6,3,3,4,2,6,4,3,1,2,4.2
1161,Yes,2,6,22,19,1,Medical,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,80,640,13867,166400,,,80,24,4,1,3,4,1,2,2,2,2,2,2,4.6
1162,Yes,1,1,27,9,3,Medical,Male,Divorced,Research & Development,3,1,Research Scientist,No,Non-Travel,57,456,9880,118560,,,80,18,3,6,4,2,4,1,6,2,2,2,2,4.1
1163,Yes,1,2,28,21,3,Medical,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,42,336,7280,87360,,,80,11,3,1,3,4,3,1,5,5,2,0,2,4.4
1164,Yes,1,2,57,24,2,Life Sciences,Male,Divorced,Research & Development,4,3,Healthcare Representative,Yes,Travel_Rarely,83,664,14387,172640,,,80,16,3,3,3,4,2,1,12,5,3,1,4,4.1
1165,Yes,1,2,27,3,3,Medical,Male,Divorced,Research & Development,2,1,Research Scientist,Yes,Non-Travel,79,632,13693,164320,,,80,15,3,1,3,3,4,2,1,1,1,0,1,4.6
1166,Yes,0,5,50,11,3,Life Sciences,Female,Single,Research & Development,3,5,Manager,No,Travel_Rarely,53,424,9187,110240,,,80,15,3,3,3,2,2,2,21,5,4,4,4,4.4
1167,Yes,1,2,41,14,3,Life Sciences,Male,Divorced,Research & Development,3,1,Research Scientist,No,Travel_Rarely,56,448,9707,116480,,,80,12,3,4,1,3,1,2,13,9,8,1,8,3.7
1168,Yes,1,2,30,5,3,Life Sciences,Female,Married,Sales,3,3,Sales Executive,No,Travel_Rarely,41,328,7107,85280,59,88494,80,12,3,2,2,4,3,2,12,10,9,7,4,4.9
1169,Yes,0,2,38,1,4,Life Sciences,Female,Single,Sales,2,2,Sales Executive,No,Travel_Rarely,59,472,10227,122720,37,91005,80,22,4,4,1,4,3,1,12,8,3,0,7,4.3
1170,Yes,0,2,32,6,5,Life Sciences,Male,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,43,344,7453,89440,,,80,20,4,3,3,3,1,2,8,5,4,1,4,4.4
1171,Yes,1,3,27,17,3,Technical Degree,Male,Married,Research & Development,3,1,Research Scientist,Yes,Travel_Rarely,51,408,8840,106080,,,80,16,3,0,3,2,4,2,6,5,2,1,1,4
1172,No,0,5,19,1,1,Technical Degree,Female,Single,Sales,1,1,Sales Representative,No,Travel_Frequently,100,800,17333,208000,14,18004,80,21,4,0,3,1,1,1,1,0,0,0,0,3
1173,Yes,0,3,36,3,2,Medical,Male,Single,Research & Development,3,1,Laboratory Technician,No,Travel_Frequently,30,240,5200,62400,,,80,12,3,4,4,2,3,2,13,8,7,7,2,4.1
1174,Yes,2,4,30,9,3,Medical,Male,Divorced,Research & Development,3,2,Laboratory Technician,No,Non-Travel,66,528,11440,137280,,,80,11,3,1,3,1,3,2,12,12,9,6,10,4.2
1175,Yes,1,3,45,4,2,Life Sciences,Female,Divorced,Sales,3,2,Sales Executive,Yes,Travel_Rarely,30,240,5200,62400,62,81993,80,11,3,4,3,1,1,1,9,5,4,0,3,5
1176,Yes,1,3,56,8,3,Life Sciences,Female,Divorced,Research & Development,3,1,Research Scientist,Yes,Travel_Rarely,67,536,11613,139360,,,80,18,3,4,3,1,3,2,19,2,2,2,2,4.7
1177,Yes,0,2,33,2,3,Life Sciences,Male,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,90,720,15600,187200,,,80,14,3,0,3,4,1,1,4,3,1,0,2,4.2
1178,No,0,3,19,2,3,Life Sciences,Male,Single,Research & Development,2,1,Laboratory Technician,No,Travel_Rarely,47,376,8147,97760,,,80,22,4,1,2,4,3,2,1,1,0,1,0,2.9
1179,Yes,3,2,46,1,2,Marketing,Female,Divorced,Sales,3,3,Sales Executive,No,Travel_Rarely,92,736,15947,191360,59,129506,80,25,4,1,2,1,3,2,24,24,13,15,7,3.9
1180,Yes,0,3,38,9,2,Life Sciences,Female,Single,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,75,600,13000,156000,,,80,12,3,1,3,4,3,2,2,2,2,2,1,3.8
1181,Yes,1,0,31,12,1,Medical,Female,Married,Research & Development,3,1,Research Scientist,Yes,Travel_Rarely,95,760,16467,197600,,,80,23,4,8,3,4,3,2,7,4,2,0,2,3.9
1182,Yes,0,3,34,27,2,Medical,Female,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,95,760,16467,197600,,,80,15,3,2,4,2,4,2,9,3,2,1,2,4.7
1183,No,0,5,41,20,2,Marketing,Female,Single,Sales,3,1,Sales Representative,Yes,Travel_Rarely,70,560,12133,145600,72,54488,80,22,4,1,2,2,4,2,4,4,3,0,2,2.1
1184,Yes,1,2,50,1,3,Medical,Male,Married,Research & Development,2,1,Laboratory Technician,No,Travel_Rarely,86,688,14907,178880,,,80,15,3,2,3,3,4,2,5,3,2,0,2,4.1
1185,Yes,2,3,53,13,2,Medical,Female,Divorced,Research & Development,4,2,Manufacturing Director,No,Travel_Rarely,57,456,9880,118560,,,80,11,3,1,4,1,3,2,5,4,2,1,3,3.5
1186,Yes,1,5,33,14,3,Medical,Female,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,72,576,12480,149760,,,80,13,3,1,4,2,4,2,8,8,7,1,6,4.3
1187,Yes,1,2,40,4,1,Medical,Female,Married,Research & Development,3,5,Manager,No,Travel_Rarely,46,368,7973,95680,,,80,14,3,1,4,3,2,2,21,20,8,9,9,3.8
1188,Yes,0,3,55,14,4,Medical,Male,Single,Research & Development,4,5,Research Director,No,Travel_Rarely,61,488,10573,126880,,,80,11,3,8,3,2,4,2,36,24,15,2,15,4.9
1189,Yes,0,2,34,2,1,Life Sciences,Male,Married,Research & Development,2,2,Manufacturing Director,No,Travel_Frequently,45,360,7800,93600,,,80,17,3,1,4,3,3,2,10,10,9,1,9,5
1190,Yes,0,6,51,3,3,Medical,Female,Single,Research & Development,3,4,Healthcare Representative,No,Travel_Rarely,98,784,16987,203840,,,80,18,3,3,4,2,3,2,21,7,7,1,0,4.4
1191,Yes,1,5,52,1,4,Life Sciences,Male,Married,Research & Development,2,5,Manager,No,Travel_Rarely,65,520,11267,135200,,,80,14,3,0,3,3,1,2,34,33,18,11,9,4.3
1192,Yes,0,2,27,9,3,Medical,Female,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,99,792,17160,205920,,,80,16,3,1,4,2,4,2,7,7,7,0,3,4.4
1193,No,0,1,35,23,2,Life Sciences,Male,Married,Research & Development,2,2,Manufacturing Director,Yes,Travel_Rarely,50,400,8667,104000,,,80,13,3,3,2,3,1,2,8,1,0,0,1,2.7
1194,Yes,3,3,43,7,3,Medical,Male,Divorced,Research & Development,4,1,Research Scientist,No,Non-Travel,37,296,6413,76960,,,80,14,3,4,4,4,4,1,7,5,4,2,2,5
1195,Yes,1,1,45,2,2,Medical,Male,Married,Research & Development,2,4,Manager,No,Non-Travel,65,520,11267,135200,,,80,23,4,9,1,4,4,2,22,20,8,11,8,4.1
1196,Yes,1,3,37,21,3,Life Sciences,Male,Married,Research & Development,4,1,Research Scientist,Yes,Travel_Rarely,65,520,11267,135200,,,80,12,3,1,2,1,1,2,8,8,7,1,7,4.1
1197,Yes,0,5,35,2,3,Medical,Female,Single,Research & Development,3,2,Laboratory Technician,No,Travel_Frequently,37,296,6413,76960,,,80,11,3,5,2,2,4,2,10,6,2,1,2,3.6
1198,Yes,1,5,42,21,2,Medical,Female,Divorced,Research & Development,3,2,Manufacturing Director,No,Non-Travel,36,288,6240,74880,,,80,16,3,2,3,3,2,2,11,5,3,0,2,4.6
1199,Yes,0,3,38,2,4,Life Sciences,Male,Married,Research & Development,3,2,Manufacturing Director,No,Travel_Rarely,88,704,15253,183040,,,80,14,3,9,4,3,2,2,14,1,0,0,0,3.9
1200,Yes,1,3,38,29,3,Technical Degree,Male,Married,Research & Development,3,2,Manufacturing Director,No,Travel_Rarely,54,432,9360,112320,,,80,18,3,3,4,4,1,1,9,7,7,1,7,5
1201,Yes,1,1,27,1,1,Technical Degree,Male,Married,Research & Development,2,2,Manufacturing Director,No,Travel_Frequently,60,480,10400,124800,,,80,19,3,5,3,1,3,2,6,2,2,2,0,5
1202,Yes,2,0,49,18,4,Life Sciences,Male,Divorced,Research & Development,3,2,Manufacturing Director,Yes,Non-Travel,92,736,15947,191360,,,80,15,3,1,4,4,1,2,7,7,7,1,7,4.9
1203,Yes,1,4,34,10,4,Medical,Male,Divorced,Research & Development,3,1,Research Scientist,Yes,Travel_Frequently,43,344,7453,89440,,,80,17,3,1,4,3,4,1,5,5,3,2,0,3.6
1204,Yes,1,2,40,19,2,Medical,Male,Married,Research & Development,3,2,Laboratory Technician,Yes,Travel_Rarely,99,792,17160,205920,,,80,15,3,8,3,4,3,1,15,7,2,3,7,4.9
1205,No,0,2,38,29,1,Medical,Male,Married,Research & Development,3,2,Healthcare Representative,Yes,Travel_Rarely,70,560,12133,145600,,,80,19,3,7,2,1,2,2,17,1,0,0,0,2.4
1206,No,3,3,29,27,3,Marketing,Female,Married,Sales,3,3,Sales Executive,No,Travel_Rarely,35,280,6067,72800,67,99997,80,22,4,1,2,4,4,2,10,10,4,1,9,2.8
1207,Yes,1,2,22,5,3,Life Sciences,Male,Divorced,Research & Development,4,1,Research Scientist,Yes,Travel_Rarely,60,480,10400,124800,,,80,16,3,1,4,2,1,2,4,4,2,2,2,4.9
1208,Yes,0,2,36,18,1,Medical,Female,Single,Research & Development,3,1,Laboratory Technician,No,Travel_Frequently,73,584,12653,151840,,,80,13,3,1,2,4,1,2,8,8,1,1,7,3.5
1209,Yes,1,5,40,9,5,Life Sciences,Male,Married,Research & Development,2,2,Healthcare Representative,No,Non-Travel,63,504,10920,131040,,,80,14,3,9,4,4,4,1,5,3,2,0,2,3.5
1210,Yes,1,3,46,1,4,Medical,Male,Divorced,Research & Development,3,3,Healthcare Representative,No,Travel_Rarely,97,776,16813,201760,,,80,16,3,7,4,1,3,2,17,4,2,0,3,3.5
1211,No,0,2,32,4,4,Medical,Male,Married,Sales,1,3,Sales Executive,No,Travel_Rarely,32,256,5547,66560,20,81995,80,11,3,1,4,4,3,2,14,14,8,9,8,2.1
1212,Yes,0,2,30,1,1,Life Sciences,Male,Single,Research & Development,2,3,Manufacturing Director,No,Non-Travel,88,704,15253,183040,,,80,22,4,1,3,3,3,2,12,11,8,5,8,4.4
1213,Yes,0,2,27,20,3,Life Sciences,Female,Single,Sales,3,2,Sales Executive,No,Travel_Frequently,90,720,15600,187200,61,88500,80,14,3,1,4,3,4,2,7,7,7,0,7,4.4
1214,Yes,2,5,51,8,4,Life Sciences,Male,Married,Research & Development,2,3,Research Director,No,Travel_Rarely,81,648,14040,168480,,,80,16,3,5,2,2,4,1,16,10,9,4,7,3.8
1215,No,0,5,30,3,3,Technical Degree,Female,Single,Research & Development,3,1,Research Scientist,Yes,Travel_Rarely,88,704,15253,183040,,,80,11,3,5,4,1,3,2,8,5,2,0,4,3.1
1216,Yes,0,3,41,6,3,Life Sciences,Female,Single,Sales,3,3,Manager,Yes,Travel_Rarely,75,600,13000,156000,,,80,18,3,3,4,4,3,2,16,1,0,0,0,4.8
1217,No,0,5,30,26,4,Marketing,Female,Single,Sales,2,2,Sales Executive,No,Travel_Frequently,52,416,9013,108160,32,77001,80,15,3,5,3,1,3,2,9,6,3,0,1,2.6
1218,No,0,1,29,1,3,Technical Degree,Male,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,85,680,14733,176800,,,80,14,3,0,3,3,4,2,7,6,2,1,5,2.6
1219,Yes,0,2,45,6,3,Medical,Female,Single,Sales,2,3,Sales Executive,No,Non-Travel,57,456,9880,118560,51,109002,80,12,3,6,4,4,4,2,23,19,7,12,8,4.8
1220,Yes,1,4,54,3,3,Marketing,Female,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,52,416,9013,108160,57,100499,80,14,3,2,4,1,4,2,16,6,2,0,5,4.4
1221,Yes,0,3,36,5,2,Life Sciences,Male,Single,Research & Development,3,2,Laboratory Technician,No,Travel_Rarely,62,496,10747,128960,,,80,16,3,8,4,2,4,1,16,13,11,3,7,4.4
1222,Yes,0,3,33,4,4,Medical,Female,Married,Research & Development,2,1,Research Scientist,No,Travel_Rarely,47,376,8147,97760,,,80,21,4,6,3,2,4,2,7,3,2,1,1,5
1223,Yes,3,1,37,11,3,Other,Male,Divorced,Research & Development,3,3,Research Director,Yes,Travel_Frequently,47,376,8147,97760,,,80,14,3,1,2,4,3,2,10,10,8,0,7,4.6
1224,Yes,2,6,38,3,3,Life Sciences,Male,Divorced,Sales,3,3,Sales Executive,No,Travel_Rarely,76,608,13173,158080,55,131004,80,12,3,0,1,3,3,2,17,16,10,5,13,4.7
1225,Yes,1,2,31,1,4,Medical,Male,Married,Research & Development,1,2,Manufacturing Director,No,Non-Travel,90,720,15600,187200,,,80,12,3,0,3,3,4,2,6,5,4,1,4,5
1226,Yes,1,6,59,3,3,Life Sciences,Male,Married,Research & Development,2,1,Research Scientist,No,Travel_Rarely,70,560,12133,145600,,,80,17,3,3,3,4,1,2,7,1,0,0,0,4.3
1227,Yes,1,2,37,4,4,Marketing,Male,Divorced,Sales,3,1,Sales Representative,No,Travel_Frequently,41,328,7107,85280,66,81495,80,17,3,4,1,4,3,2,13,9,8,5,8,4.3
1228,Yes,1,5,29,1,1,Medical,Female,Married,Sales,3,3,Sales Executive,No,Travel_Frequently,42,336,7280,87360,60,105493,80,14,3,1,2,4,4,2,11,11,10,4,1,3.3
1229,Yes,0,3,35,1,3,Marketing,Female,Single,Sales,3,3,Sales Executive,No,Travel_Frequently,92,736,15947,191360,57,112494,80,14,3,1,3,3,1,1,10,10,7,0,8,4.1
1230,No,0,3,29,18,1,Medical,Male,Single,Research & Development,2,1,Research Scientist,Yes,Travel_Rarely,86,688,14907,178880,,,80,13,3,1,3,4,3,2,4,4,3,0,1,3.3
1231,Yes,0,3,52,2,3,Life Sciences,Female,Single,Research & Development,2,1,Laboratory Technician,No,Travel_Rarely,89,712,15427,185120,,,80,15,3,7,3,4,2,2,6,2,2,2,2,5
1232,Yes,0,3,42,4,2,Technical Degree,Male,Married,Research & Development,3,5,Manager,No,Travel_Rarely,58,464,10053,120640,,,80,11,3,1,3,4,4,2,22,22,17,11,15,4.2
1233,Yes,0,2,59,6,2,Medical,Male,Married,Human Resources,3,1,Human Resources,No,Travel_Rarely,52,416,9013,108160,,,80,17,3,8,2,3,4,2,7,2,2,2,2,5
1234,Yes,1,3,50,1,4,Medical,Female,Divorced,Sales,3,5,Manager,No,Travel_Rarely,68,544,11787,141440,,,80,11,3,3,4,4,3,2,32,7,0,0,6,3.6
1235,No,1,2,33,14,3,Medical,Male,Married,Research & Development,3,1,Laboratory Technician,Yes,Travel_Rarely,58,464,10053,120640,,,80,13,3,5,3,4,3,1,8,5,4,0,4,2.3
1236,Yes,1,3,43,16,3,Marketing,Female,Married,Sales,3,4,Manager,Yes,Travel_Rarely,80,640,13867,166400,,,80,22,4,5,4,4,3,2,22,17,13,1,9,4
1237,No,0,3,33,2,2,Life Sciences,Female,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,39,312,6760,81120,,,80,20,4,7,1,1,1,1,13,9,7,1,7,3.1
1238,Yes,0,2,52,2,4,Life Sciences,Male,Single,Sales,2,5,Manager,Yes,Non-Travel,79,632,13693,164320,,,80,18,3,1,1,3,4,1,33,33,7,15,12,4.3
1239,Yes,1,5,32,4,2,Life Sciences,Female,Married,Sales,3,1,Sales Representative,No,Travel_Rarely,56,448,9707,116480,57,55494,80,11,3,2,3,2,1,2,6,4,3,1,2,4.7
1240,No,0,2,32,1,3,Life Sciences,Male,Single,Research & Development,2,1,Laboratory Technician,Yes,Travel_Rarely,62,496,10747,128960,,,80,14,3,0,4,3,4,1,4,3,2,1,2,2.5
1241,Yes,3,1,39,1,4,Medical,Female,Divorced,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,96,768,16640,199680,,,80,14,3,7,3,3,3,2,7,3,2,1,2,4.7
1242,Yes,0,2,32,26,4,Marketing,Male,Married,Sales,3,2,Sales Executive,No,Non-Travel,100,800,17333,208000,73,47000,80,18,3,0,3,4,1,2,4,3,2,2,2,4.7
1243,Yes,2,2,41,19,2,Life Sciences,Male,Divorced,Research & Development,3,2,Research Scientist,No,Travel_Rarely,36,288,6240,74880,,,80,16,3,2,3,1,1,2,17,1,0,0,0,4.3
1244,Yes,2,3,40,24,2,Technical Degree,Male,Divorced,Research & Development,3,2,Research Scientist,No,Travel_Rarely,62,496,10747,128960,,,80,17,3,1,1,4,1,2,9,9,8,4,7,3.5
1245,Yes,1,2,45,1,3,Other,Male,Married,Research & Development,4,5,Manager,No,Travel_Rarely,70,560,12133,145600,,,80,11,3,0,3,4,3,2,25,24,0,1,7,3.6
1246,Yes,1,3,31,3,4,Medical,Male,Divorced,Research & Development,3,3,Research Director,No,Travel_Frequently,73,584,12653,151840,,,80,12,3,9,2,3,1,2,9,2,2,2,2,4.1
1247,Yes,1,2,33,5,4,Life Sciences,Female,Married,Research & Development,2,1,Research Scientist,No,Travel_Rarely,63,504,10920,131040,,,80,13,3,1,3,4,3,2,2,2,2,0,2,3.5
1248,Yes,1,3,34,2,4,Life Sciences,Male,Married,Research & Development,2,2,Manufacturing Director,No,Travel_Rarely,84,672,14560,174720,,,80,13,3,6,4,1,2,2,13,11,9,5,9,5
1249,Yes,1,2,37,1,2,Medical,Female,Married,Research & Development,2,1,Research Scientist,No,Travel_Rarely,83,664,14387,172640,,,80,14,3,2,3,1,1,2,17,3,1,0,2,4.3
1250,Yes,1,1,45,7,4,Life Sciences,Male,Married,Research & Development,4,2,Manufacturing Director,No,Travel_Frequently,77,616,13347,160160,,,80,17,3,4,1,3,4,2,9,3,2,0,2,3.7
1251,No,2,5,37,10,3,Medical,Male,Divorced,Research & Development,3,3,Manufacturing Director,No,Travel_Frequently,61,488,10573,126880,,,80,11,3,6,1,3,2,2,17,1,0,0,0,3.4
1252,Yes,0,1,39,2,4,Technical Degree,Female,Single,Research & Development,3,3,Healthcare Representative,No,Travel_Frequently,64,512,11093,133120,,,80,25,4,0,3,3,4,2,20,19,6,11,8,4.4
1253,Yes,0,1,29,15,3,Life Sciences,Male,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,60,480,10400,124800,,,80,19,3,1,3,4,1,2,6,6,5,1,5,3.9
1254,Yes,0,1,42,17,2,Life Sciences,Female,Single,Research & Development,4,2,Research Scientist,Yes,Travel_Rarely,82,656,14213,170560,,,80,13,3,3,4,1,3,2,10,3,2,0,2,4
1255,Yes,1,2,29,20,2,Marketing,Male,Divorced,Sales,3,2,Sales Executive,No,Travel_Rarely,45,360,7800,93600,49,74999,80,14,3,2,4,4,4,2,10,3,2,0,2,3.9
1256,Yes,2,3,25,1,3,Life Sciences,Female,Married,Research & Development,3,2,Manufacturing Director,No,Travel_Rarely,62,496,10747,128960,,,80,12,3,0,1,3,4,2,5,4,2,1,2,3.7
1257,Yes,1,4,42,2,3,Medical,Female,Divorced,Research & Development,2,1,Laboratory Technician,Yes,Travel_Rarely,56,448,9707,116480,,,80,11,3,0,4,1,3,2,10,9,6,7,8,4.7
1258,Yes,1,5,40,2,2,Medical,Male,Divorced,Research & Development,3,5,Research Director,No,Travel_Rarely,49,392,8493,101920,,,80,19,3,0,1,3,4,2,22,21,7,3,9,4.1
1259,Yes,0,0,51,1,3,Life Sciences,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,96,768,16640,199680,,,80,11,3,1,3,4,2,2,1,1,0,0,0,3.6
1260,No,0,2,31,29,2,Medical,Male,Single,Research & Development,2,1,Laboratory Technician,No,Travel_Frequently,71,568,12307,147680,,,80,11,3,0,3,2,2,1,6,5,4,1,4,3.4
1261,Yes,0,3,32,7,3,Life Sciences,Male,Married,Research & Development,4,1,Laboratory Technician,No,Travel_Frequently,100,800,17333,208000,,,80,20,4,1,2,2,3,1,5,5,1,0,3,3.9
1262,Yes,1,0,38,2,2,Life Sciences,Male,Married,Sales,2,2,Sales Executive,No,Non-Travel,39,312,6760,81120,51,69008,80,18,3,3,4,4,4,2,13,8,7,7,5,3.6
1263,Yes,0,5,32,2,1,Technical Degree,Male,Single,Research & Development,2,2,Laboratory Technician,No,Travel_Rarely,84,672,14560,174720,,,80,13,3,4,4,1,4,2,9,6,2,0,4,4.4
1264,Yes,1,2,46,2,3,Technical Degree,Female,Married,Sales,1,4,Manager,Yes,Travel_Rarely,75,600,13000,156000,,,80,12,3,3,3,2,2,2,28,7,7,7,7,3.5
1265,No,0,5,28,2,4,Life Sciences,Male,Single,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,79,632,13693,164320,,,80,11,3,2,1,3,3,1,5,0,0,0,0,2.8
1266,Yes,2,2,29,2,3,Medical,Male,Married,Sales,2,2,Sales Executive,No,Travel_Rarely,78,624,13520,162240,37,57500,80,19,3,2,1,2,2,2,10,0,0,0,0,4.3
1267,Yes,1,2,31,23,3,Medical,Male,Married,Research & Development,2,2,Healthcare Representative,No,Travel_Rarely,64,512,11093,133120,,,80,21,4,0,2,4,2,2,10,9,0,7,8,4.1
1268,Yes,2,2,25,5,2,Life Sciences,Male,Divorced,Research & Development,4,2,Healthcare Representative,No,Non-Travel,85,680,14733,176800,,,80,12,3,1,2,1,4,2,6,6,3,1,5,4.6
1269,Yes,0,2,45,20,2,Medical,Male,Married,Research & Development,3,4,Healthcare Representative,Yes,Travel_Rarely,79,632,13693,164320,,,80,14,3,0,3,4,2,2,21,20,7,4,10,4.5
1270,Yes,1,4,36,6,3,Life Sciences,Male,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,47,376,8147,97760,,,80,11,3,0,4,4,3,2,16,15,13,10,11,4.6
1271,Yes,0,2,55,1,3,Medical,Male,Single,Research & Development,3,5,Manager,Yes,Travel_Rarely,81,648,14040,168480,,,80,14,3,0,4,1,3,2,37,36,10,4,13,3.4
1272,No,1,2,47,29,4,Life Sciences,Male,Married,Research & Development,3,3,Manager,Yes,Non-Travel,88,704,15253,183040,,,80,12,3,1,1,2,4,2,10,10,7,9,9,2
1273,Yes,1,3,28,9,3,Medical,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,94,752,16293,195520,,,80,23,4,1,4,4,4,2,5,5,2,0,4,4.5
1274,Yes,1,5,37,6,4,Medical,Male,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,98,784,16987,203840,58,76003,80,14,3,4,3,4,2,1,7,5,4,0,1,4.4
1275,Yes,0,4,21,3,2,Medical,Male,Single,Research & Development,2,1,Research Scientist,No,Travel_Rarely,100,800,17333,208000,,,80,17,3,1,4,3,1,1,3,3,2,1,0,3.5
